row ID,row m/z,row retention time,20250402_PMA_tp24_dbgi_007523_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007810_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_007811_01_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_post_01.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_00.mzML Peak area,20250402_PMA_tp24_dbgi_mapp_bk_pre_01.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_00.mzML Peak area,20250402_PMA_tp24_dbgi_tp24_bk_01.mzML Peak area,
3090,274.27531489719934,5.734435,0,0,0,0,0,0,0,0,2470974.8,
3091,274.27604521652387,5.7367744,2428336.0,4956536.5,2784348.8,0,0,0,0,2290782.5,0,
3092,349.20213114086596,5.7368736,0,162539.9,0,0,0,0,0,0,0,
3093,291.19796446513226,5.740205,0,80138.164,81567.875,0,0,0,0,0,0,
3094,288.29203349237713,5.7505116,71299.25,0,0,0,0,0,0,0,0,
3095,384.39753330498405,5.7591844,84697.61,0,0,0,0,0,0,0,0,
3096,230.24976218461052,5.772323,277497.56,441394.66,463420.22,0,0,0,0,918259.25,910046.94,
3097,267.1980050313975,5.7875004,0,50343.93,0,0,0,0,0,0,0,
3098,290.27139286629847,5.8188376,285865.12,376012.53,2210299.5,0,0,0,0,0,0,
3099,349.2013205875638,5.821969,0,60091.254,0,0,0,0,0,0,0,
3100,275.2032537235283,5.856373,0,74487.71,81907.63,0,0,0,0,0,0,
3101,528.321433223364,5.8648686,0,78460.695,0,0,0,0,0,0,0,
3102,533.2766344604918,5.8648686,0,243223.7,0,0,0,0,0,0,0,
3103,732.4742326741946,5.88233,0,51155.793,83913.25,0,0,0,0,0,0,
3104,351.2172809431119,5.9078517,0,43939.04,0,0,0,0,0,0,0,
3105,565.303284007329,5.916431,0,48100.94,0,0,0,0,0,0,0,
3106,254.21239387448432,5.9282317,0,0,0,0,0,0,122547.98,0,0,
3107,254.2132740233986,5.92832,120679.82,132058.25,118909.73,117575.734,110677.19,123844.91,0,126148.695,120598.01,
3108,335.22261275614994,5.935543,0,0,45431.22,0,0,0,0,0,0,
3109,637.3254159103382,5.95907,0,127145.3,0,0,0,0,0,0,0,
3110,317.2127979799752,5.961624,0,0,67998.82,0,0,0,0,0,0,
3111,718.4584555762863,5.9690876,0,276185.8,172747.52,0,0,0,0,0,0,
3112,299.2029509534701,5.9877467,0,0,221016.17,0,0,0,0,0,0,
3113,311.18624282746663,5.991329,0,0,0,0,0,0,551976.56,0,0,
3114,418.2839711779185,5.993045,0,140172.19,0,0,0,0,0,0,0,
3115,423.2392141748511,5.993045,0,285581.72,0,0,0,0,0,0,0,
3116,349.1441933522487,5.9946146,0,72158.99,70295.57,0,0,0,0,0,0,
3117,209.11889007755292,5.9958434,148112.47,188239.19,184834.81,144600.84,138270.19,143103.88,0,149177.64,143518.72,
3118,255.12460615730433,5.99625,84402.48,107937.12,104588.06,0,80154.53,82913.86,0,0,81235.59,
3119,333.16961027505323,5.99625,111230.3,248514.86,246067.45,0,89630.375,95313.14,0,0,87568.08,
3120,311.18744655938724,5.9980154,569836.8,734240.5,710702.4,551747.25,547592.2,568811.56,0,564115.9,549720.25,
3121,237.11399348581304,5.998573,97602.45,122692.29,119554.83,98940.83,90970.234,98465.37,0,0,98395.64,
3122,209.1180713533328,6.000025,0,0,0,0,0,0,146255.58,0,0,
3123,356.2455964030537,6.0001655,103568.13,115081.2,111331.65,99186.14,88846.234,94479.766,0,95359.68,89730.71,
3124,288.2918582084176,6.007169,128984.516,0,143937.52,0,0,0,0,0,0,
3125,295.22976461646215,6.0443487,0,112565.43,0,0,0,0,0,0,0,
3126,718.4551784294756,6.070639,0,302655.56,452960.38,0,0,0,0,0,0,
3127,496.2522418127743,6.078253,0,1551860.8,0,0,0,0,0,0,0,
3128,686.3792776810276,6.0950317,0,135164.38,0,0,0,0,0,0,0,
3129,691.3349327416886,6.0950317,0,316045.94,0,0,0,0,0,0,0,
3130,718.4594401349276,6.0999856,0,107186.59,438989.12,0,0,0,0,0,0,
3131,277.2177895984214,6.1205354,0,75185.734,0,0,0,0,0,0,0,
3132,489.28797220880926,6.1205354,0,128161.13,0,0,0,0,0,0,0,
3133,294.24420750014946,6.129054,0,73642.055,0,0,0,0,0,0,0,
3134,334.23661028387187,6.129054,0,69903.46,0,0,0,0,0,0,0,
3135,295.2283601116294,6.13732,0,235031.77,49186.508,0,0,0,0,0,0,
3136,335.2219805528277,6.146174,0,195548.22,100692.484,0,0,0,0,0,0,
3137,252.23370171567672,6.15069,82085.66,89414.79,0,0,0,0,0,0,0,
3138,235.13415147399974,6.156321,0,68999.37,0,0,0,0,0,79433.8,78038.49,
3139,496.24975276358134,6.197185,0,1003484.06,0,0,0,0,0,0,0,
3140,335.220734008136,6.2315598,0,64151.17,0,0,0,0,0,0,0,
3141,170.05772262265756,6.267872,0,0,113347.97,0,0,0,0,0,0,
3142,250.12105170679604,6.267872,0,0,1243668.8,0,0,0,0,0,0,
3143,170.05689187670583,6.272151,226019.33,103867.625,0,291451.97,324715.2,239948.4,243603.77,183570.56,130123.266,
3144,250.11975753012393,6.272151,2259853.5,1120322.1,0,2844168.2,2983662.2,2102850.0,2283361.5,2046026.6,1393011.2,
3145,620.3663931907865,6.273397,0,106711.15,0,0,0,0,0,0,0,
3146,183.1134059791376,6.281351,0,219284.67,0,0,0,0,0,0,0,
3147,183.12034022338167,6.281351,0,84840.03,0,0,0,0,0,0,0,
3148,183.3642155856227,6.281351,0,94562.95,0,0,0,0,0,0,0,
3149,732.4694057266445,6.281351,0,1.7352766E7,0,0,0,0,0,0,0,
3150,732.5716625562477,6.281351,0,114549.87,0,0,0,0,0,0,0,
3151,183.11452321485862,6.283749,0,0,375304.56,0,0,0,0,0,0,
3152,183.1214269987994,6.283749,0,0,148334.0,0,0,0,0,0,0,
3153,183.36533032612505,6.283749,0,0,171574.98,0,0,0,0,0,0,
3154,183.37232756432888,6.283749,0,0,63721.58,0,0,0,0,0,0,
3155,544.368264740351,6.283749,0,0,162255.75,0,0,0,0,0,0,
3156,732.3713765105762,6.283749,0,0,162272.47,0,0,0,0,0,0,
3157,732.473812233325,6.283749,0,0,2.9837628E7,0,0,0,0,0,0,
3158,732.5546647614937,6.283749,0,0,113761.76,0,0,0,0,0,0,
3159,732.5765337855884,6.283749,0,0,207518.8,0,0,0,0,0,0,
3160,732.6052146446767,6.283749,0,0,71107.12,0,0,0,0,0,0,
3161,754.4570635798198,6.283749,0,0,99575.234,0,0,0,0,0,0,
3162,790.4665370696666,6.283749,0,0,105721.17,0,0,0,0,0,0,
3163,142.12364842129392,6.286526,0,186158.86,313712.66,0,0,0,0,0,0,
3164,256.22834513712417,6.2881093,249629.1,273417.53,0,237809.42,245589.34,249941.12,258702.42,260597.44,256109.16,
3165,732.3666052533813,6.2893033,0,95251.875,0,0,0,0,0,0,0,
3166,732.5501660372474,6.2893033,0,69471.8,0,0,0,0,0,0,0,
3167,732.3918718514858,6.2916884,0,0,124562.3,0,0,0,0,0,0,
3168,256.22974772861915,6.32433,0,0,236244.84,0,0,0,0,0,0,
3169,292.2292768679353,6.3481007,0,55203.477,0,0,0,0,0,0,0,
3170,316.287965377032,6.360194,213468.27,0,374479.4,0,0,0,0,0,0,
3171,297.244994317403,6.374265,0,108179.25,0,0,0,0,0,0,0,
3172,337.23835261603233,6.3946023,0,0,82716.945,0,0,0,0,0,0,
3173,531.2607144332073,6.399948,0,91495.766,0,0,0,0,0,0,0,
3174,415.2138994602225,6.401283,126404.76,184961.62,0,0,0,0,0,145471.62,141786.58,
3175,460.2724030594219,6.4016366,141058.77,185494.55,145526.72,0,0,0,0,167049.11,160993.97,
3176,748.4690374535691,6.40994,0,212212.7,1073334.4,0,0,0,0,0,0,
3177,268.2294890823678,6.411429,137238.52,103179.125,88137.94,0,0,0,0,0,0,
3178,265.18199929013554,6.421616,0,63807.7,76135.35,0,62183.605,0,0,0,0,
3179,301.21901614372723,6.428325,0,0,409992.6,0,0,0,0,0,0,
3180,306.25806038487855,6.4370713,83763.47,85062.5,82798.99,87174.836,88324.31,0,92534.1,0,0,
3181,944.5671809825587,6.445433,0,0,107416.875,0,0,0,0,0,0,
3182,335.22086274448765,6.457926,0,127972.305,80663.086,0,0,0,0,0,0,
3183,395.3652377753963,6.4702106,815694.2,828959.6,802828.0,820299.2,827825.1,800780.56,832289.44,798425.4,793715.1,
3184,590.357725747216,6.486162,0,120962.805,0,0,0,0,0,0,0,
3185,732.4733552240839,6.515343,0,0,78382.72,0,0,0,0,0,0,
3186,510.3113370885549,6.520354,0,98862.72,0,0,0,0,0,0,0,
3187,772.4529580149058,6.520354,0,120104.02,0,0,0,0,0,0,0,
3188,777.4083865319132,6.520354,0,98431.7,0,0,0,0,0,0,0,
3189,493.2837163404554,6.52217,0,563268.75,165728.48,0,0,0,0,0,0,
3190,515.2660528545091,6.52217,0,248777.61,98793.0,0,0,0,0,0,0,
3191,313.21745305677473,6.5592637,0,0,124065.19,0,0,0,0,0,0,
3192,156.10254859407593,6.5850387,0,0,85185.625,0,0,0,0,0,0,
3193,800.421775015933,6.5850387,0,0,58128.535,0,0,0,0,0,0,
3194,988.5508946071592,6.5850387,0,0,114980.086,0,0,0,0,0,0,
3195,1348.752931918545,6.5850387,0,0,41951.96,0,0,0,0,0,0,
3196,335.25898562221874,6.5930924,0,0,81545.055,0,0,0,0,0,0,
3197,699.3582375201905,6.5930924,0,0,320067.6,0,0,0,0,0,0,
3198,261.2224071329394,6.595158,0,112554.76,217264.45,0,0,0,0,0,0,
3199,353.2699613448766,6.595158,0,116083.85,372897.53,0,0,0,0,0,0,
3200,694.4034007337282,6.595158,0,280258.0,837481.9,0,0,0,0,0,0,
3201,772.4509381129676,6.5972238,0,56210.08,0,0,0,0,0,0,0,
3202,142.1232825314003,6.6032095,0,54724.01,77728.22,0,0,0,0,0,0,
3203,746.4855141945861,6.6032095,0,3806316.2,7162974.5,0,0,0,0,0,0,
3204,531.2952936022424,6.6053157,0,82425.11,0,0,0,0,0,0,0,
3205,302.3067447093011,6.6089425,102599.305,939733.9,150025.61,0,0,0,0,0,0,
3206,318.24216454846953,6.6386027,0,157491.86,0,0,0,0,0,0,0,
3207,337.10618046636915,6.6414104,213188.89,201770.53,0,248007.36,256000.05,240714.06,248474.97,245173.23,243470.3,
3208,149.0606707978077,6.6434555,145570.66,165807.45,185018.06,151992.55,161873.8,162351.8,155013.48,150538.47,158067.0,
3209,301.21719508551536,6.6596694,0,0,93552.78,0,0,0,0,0,0,
3210,318.3017265267005,6.6659484,364417.03,758089.56,192886.69,0,0,0,0,0,0,
3211,278.24909872464485,6.6694665,163752.86,285429.16,244244.16,0,0,0,0,0,0,
3212,293.21243711494054,6.6701393,74939.305,55604.523,0,0,0,0,0,0,0,
3213,519.3287896885996,6.6943107,0,0,157825.23,0,0,0,0,0,0,
3214,295.2279582595795,6.698392,0,173217.84,0,0,0,0,0,0,0,
3215,518.3259310727949,6.6995807,161268.7,286559.47,0,0,0,0,0,0,0,
3216,278.2491387033815,6.7004395,200898.22,201864.2,124440.47,0,0,0,0,0,0,
3217,318.2416139006482,6.724196,0,64749.2,0,0,0,0,0,0,0,
3218,293.2121729481935,6.7413373,0,65739.61,0,0,0,0,0,0,0,
3219,487.30719698662426,6.7413373,0,86511.8,0,0,0,0,0,0,0,
3220,684.3979011829019,6.7413373,0,73125.266,0,0,0,0,0,0,0,
3221,689.353263621616,6.7413373,0,120621.44,0,0,0,0,0,0,0,
3222,604.3716820137396,6.758531,0,242916.77,0,0,0,0,0,0,0,
3223,609.3274576778847,6.758531,0,97100.29,0,0,0,0,0,0,0,
3224,301.21728758953327,6.8084826,0,0,123908.4,0,0,0,0,0,0,
3225,315.2329704595122,6.8084826,0,0,95429.75,0,0,0,0,0,0,
3226,294.2441474119095,6.81216,149044.1,122695.64,106610.836,0,0,0,0,0,0,
3227,335.2207146240483,6.843537,0,0,85227.195,0,0,0,0,0,0,
3228,518.3268386814092,6.8530645,127536.836,0,0,0,0,0,0,0,0,
3229,301.2172645094166,6.860687,0,0,111419.016,0,0,0,0,0,0,
3230,278.2491550412413,6.8678355,101659.484,71332.16,131864.42,0,0,0,0,0,0,
3231,293.21224686800247,6.896632,0,106290.17,59454.285,0,0,0,0,0,0,
3232,263.2382981327048,6.9021635,73231.625,89395.34,0,0,0,0,0,0,0,
3233,280.264725107541,6.902784,609077.44,703624.0,392159.56,0,0,0,0,0,0,
3234,320.2573917980655,6.902784,260274.44,312834.9,199850.34,0,0,0,0,0,0,
3235,810.5023517950799,6.9040236,0,0,172613.58,0,0,0,0,0,0,
3236,343.33333169603156,6.9056296,118925.016,118577.84,56761.418,0,0,0,0,0,0,
3237,410.2913728312534,6.9212193,0,0,125610.43,0,0,0,0,0,0,
3238,826.4973818767003,6.9738526,0,0,79287.4,0,0,0,0,0,0,
3239,325.20195891776933,6.9787207,0,0,0,0,0,0,0,63507.438,0,
3240,343.1321387245987,6.9807343,0,0,0,142759.73,150733.69,133653.47,0,0,145155.45,
3241,810.5025962674594,6.9825335,0,0,126133.04,0,0,0,0,0,0,
3242,280.2644214603418,6.9950852,420031.38,399216.44,165938.56,0,0,0,0,104718.63,104272.37,
3243,295.22794349810266,6.9967384,0,60220.625,67321.91,0,0,0,0,0,0,
3244,335.2204201651068,7.0011187,0,71206.41,79561.16,0,0,0,0,0,0,
3245,294.2445154168495,7.0045047,92065.13,0,0,0,0,0,0,0,0,
3246,277.2173186189142,7.008652,0,0,55748.316,0,0,0,0,0,0,
3247,574.3603838892387,7.0108814,0,187589.48,0,0,0,0,0,0,0,
3248,579.3157966900101,7.0108814,0,139371.34,0,0,0,0,0,0,0,
3249,304.3001868801405,7.0395365,0,0,0,0,0,0,0,0,57875.805,
3250,826.4967596444945,7.0695767,0,0,372365.6,0,0,0,0,0,0,
3251,320.25732307300797,7.089529,149758.47,189052.42,487879.4,0,0,0,0,0,0,
3252,296.2596653411328,7.1277213,142362.92,152616.48,123501.47,0,0,0,0,0,0,
3253,826.4971966847166,7.130322,0,0,272743.47,0,0,0,0,0,0,
3254,318.24180229205876,7.1306686,59493.79,70026.984,0,0,0,0,0,0,0,
3255,293.21206100281813,7.138853,0,120083.35,86057.35,0,0,0,0,0,0,
3256,343.33320198210305,7.147677,329264.0,245731.86,135587.34,0,0,0,0,0,0,
3257,263.23806238352455,7.150518,165388.39,165592.44,110660.81,0,0,0,0,0,0,
3258,280.26437297744235,7.165231,1190035.6,1160377.1,882999.1,0,0,0,0,196262.33,181296.69,
3259,267.1728173574005,7.1665444,119299.45,124255.875,112654.25,119334.484,120033.984,122953.49,127253.15,131693.2,129017.29,
3260,520.3421223657774,7.1809516,222426.42,0,0,0,0,0,0,0,0,
3261,279.23302007322013,7.1902413,65643.82,46781.34,60600.21,0,0,0,0,0,0,
3262,320.2573020303603,7.194687,453818.47,526886.75,0,0,0,0,0,0,0,
3263,358.9807750853367,7.1952634,0,167054.61,150594.72,160664.25,156392.95,169179.86,150026.84,164769.28,152413.1,
3264,360.9782390772317,7.1952634,0,97849.4,86481.57,91012.45,98952.69,96826.09,89819.77,98948.11,88665.266,
3265,297.0591845404872,7.195551,443600.4,468031.84,411004.56,469901.4,472134.88,498724.72,511851.3,510038.5,436718.16,
3266,293.2120430307968,7.2032995,0,124185.6,89311.68,0,0,0,0,0,0,
3267,333.2046002549319,7.208209,0,81836.07,0,0,0,0,0,0,0,
3268,261.2223761937734,7.2099514,95734.45,74748.25,196162.78,0,0,0,0,0,0,
3269,353.26981073586967,7.2099514,224756.81,171542.44,481374.72,0,0,0,0,0,0,
3270,537.3051285508632,7.2099514,158197.47,118675.54,447142.75,0,0,0,0,0,0,
3271,532.3497226427945,7.212721,220450.4,174365.31,478399.53,0,0,0,0,0,0,
3272,296.25973734722675,7.2287226,219074.66,155038.61,0,0,0,0,0,0,0,
3273,318.2417429638989,7.2287226,93706.87,78951.016,0,0,0,0,0,0,0,
3274,275.20161666775283,7.249334,0,0,62424.76,0,0,0,0,0,0,
3275,327.23285161211527,7.249334,0,0,80522.195,0,0,0,0,0,0,
3276,186.14986015771515,7.254013,98286.17,0,88368.555,0,0,0,0,0,0,
3277,267.172902071097,7.255206,71116.9,107345.84,0,0,0,0,0,69385.44,69413.19,
3278,181.12306911491007,7.284042,0,0,156487.42,0,0,0,0,0,0,
3279,279.23306943546487,7.2847886,176926.55,160307.83,105704.336,0,0,0,0,0,0,
3280,318.241643952824,7.2847886,480877.53,424338.22,268025.3,0,0,0,0,0,0,
3281,341.31773240814584,7.285162,178409.0,145673.5,0,0,0,0,0,0,0,
3282,296.2594214986936,7.285428,864454.0,739363.1,586825.4,0,0,0,0,136330.81,121496.875,
3283,588.3759640480802,7.29405,0,281695.38,0,0,0,0,0,0,0,
3284,593.3316140763511,7.29405,0,235408.52,0,0,0,0,0,0,0,
3285,759.394797259187,7.29405,0,72173.766,0,0,0,0,0,0,0,
3286,269.2120240516077,7.3095565,0,0,47895.477,0,0,0,0,0,0,
3287,235.1700445948811,7.313885,149806.72,150813.7,153632.19,168243.27,170295.95,167093.45,143651.47,162836.0,178302.33,
3288,459.35759911190513,7.3141823,86561.336,0,0,0,0,0,0,111904.64,0,
3289,437.3751940424169,7.3163657,160401.3,90869.516,120787.63,0,0,0,0,248326.38,252120.95,
3290,401.23327149860734,7.318046,0,0,95472.42,0,0,0,0,0,0,
3291,280.2646252697138,7.324541,330266.38,167143.55,341145.06,0,0,0,0,0,0,
3292,966.5661451537788,7.3264832,0,0,132158.75,0,0,0,0,0,0,
3293,249.18567591330907,7.3315544,68914.68,67690.16,0,0,68546.85,0,0,68768.95,74596.01,
3294,520.3421450722468,7.336136,250397.64,0,0,0,0,0,0,0,0,
3295,186.1498158819777,7.3397865,71574.52,0,76796.414,0,0,0,0,0,0,
3296,336.2521401525296,7.3397865,195344.1,0,279592.8,0,0,0,0,0,0,
3297,352.22632461765863,7.3397865,72295.16,0,90939.26,0,0,0,0,0,0,
3298,359.3280879497578,7.3397865,201732.48,0,224780.36,0,0,0,0,0,0,
3299,172.13408624874592,7.344034,93568.22,0,135555.88,0,0,0,0,0,0,
3300,353.26962290174095,7.3605437,0,0,72997.24,0,0,0,0,0,0,
3301,226.21735794661836,7.388862,0,96254.6,0,0,0,0,0,0,0,
3302,318.24158246157305,7.408245,242500.25,271796.8,127689.3,0,0,0,0,0,0,
3303,267.2116242745356,7.412585,0,0,70512.61,0,0,0,0,0,0,
3304,385.2381205911222,7.412585,0,0,52989.74,0,0,0,0,0,0,
3305,455.35357200426364,7.420947,0,0,85313.766,0,0,0,0,0,0,
3306,672.4183450579965,7.420947,0,0,90813.164,0,0,0,0,0,0,
3307,330.3375016176581,7.4268026,349857.8,516525.62,366633.1,372555.72,372722.66,381840.53,387450.62,393236.9,383451.5,
3308,366.2650095277428,7.4370656,0,0,87111.48,0,0,0,0,0,0,
3309,133.10165238720725,7.445043,0,0,81799.27,0,0,0,0,0,0,
3310,145.10160290639433,7.445043,0,0,62474.266,0,0,0,0,0,0,
3311,147.1172290414994,7.445043,0,0,87875.8,0,0,0,0,0,0,
3312,149.0965947889933,7.445043,0,0,87144.555,0,0,0,0,0,0,
3313,163.11222009462543,7.445043,0,0,152363.4,0,0,0,0,0,0,
3314,173.13308899313222,7.445043,0,0,126791.51,0,0,0,0,0,0,
3315,215.1436280171356,7.445043,0,0,62175.242,0,0,0,0,0,0,
3316,243.2113648902982,7.445043,0,0,111800.63,0,0,0,0,0,0,
3317,253.1956675772635,7.445043,0,0,184194.2,0,0,0,0,0,0,
3318,255.211427964138,7.445043,0,0,187088.92,0,0,0,0,0,0,
3319,271.2063158199111,7.445043,0,0,690267.2,0,0,0,0,0,0,
3320,272.2139487071263,7.445043,0,0,603649.44,0,0,0,0,0,0,
3321,275.16473516069533,7.445043,0,0,241900.95,0,0,0,0,0,0,
3322,289.21697240989533,7.445043,0,0,100591.72,0,0,0,0,0,0,
3323,299.20160534050115,7.445043,0,0,106060.06,0,0,0,0,0,0,
3324,300.20949700223355,7.445043,0,0,63497.203,0,0,0,0,0,0,
3325,301.216774558451,7.445043,0,0,9004637.0,0,0,0,0,0,0,
3326,317.2119740511253,7.445043,0,0,596494.3,0,0,0,0,0,0,
3327,318.21943949765176,7.445043,0,0,1322778.0,0,0,0,0,0,0,
3328,335.22210039961027,7.445043,0,0,91678.88,0,0,0,0,0,0,
3329,352.2489386199071,7.445043,0,0,973715.3,0,0,0,0,0,0,
3330,357.20437887110546,7.445043,0,0,327489.5,0,0,0,0,0,0,
3331,373.17835676571707,7.445043,0,0,698816.2,0,0,0,0,0,0,
3332,380.28011873247067,7.445043,0,0,2344827.5,0,0,0,0,0,0,
3333,408.3121238496833,7.445043,0,0,52952.94,0,0,0,0,0,0,
3334,686.4644986887259,7.445043,0,0,116123.45,0,0,0,0,0,0,
3335,1690.904200566479,7.445043,0,0,44032.12,0,0,0,0,0,0,
3336,172.13368144665048,7.4530115,0,0,75961.98,0,0,0,0,0,0,
3337,280.264578209073,7.4555006,120669.23,0,165548.61,0,0,0,0,0,0,
3338,336.2519020752369,7.4555006,63968.535,0,170696.0,0,0,0,0,0,0,
3339,359.32853245576115,7.457989,75048.0,0,0,0,0,0,0,0,0,
3340,318.24131592169215,7.45867,554094.56,537781.8,250631.78,0,0,0,0,0,0,
3341,296.2593963471436,7.460481,1440058.4,1320795.0,635702.94,0,0,0,0,203250.83,182520.97,
3342,279.2329694049323,7.4614754,292216.5,295157.25,158419.1,0,0,0,0,0,0,
3343,341.31767008960566,7.4617004,454313.2,392627.7,0,0,0,0,0,0,0,
3344,334.2159303019566,7.466406,85106.67,0,0,0,0,0,0,0,0,
3345,327.23221820116504,7.5200195,0,0,60479.883,0,0,0,0,0,0,
3346,335.2584975908788,7.5200195,0,0,141447.66,0,0,0,0,0,0,
3347,545.3840855885696,7.5200195,0,0,150640.67,0,0,0,0,0,0,
3348,904.5265213279831,7.5200195,0,0,550451.5,0,0,0,0,0,0,
3349,909.4822489841064,7.5200195,0,0,177708.12,0,0,0,0,0,0,
3350,492.1839123512552,7.5266905,182317.52,0,74915.14,181047.89,127834.516,183933.34,117917.12,0,114806.81,
3351,776.4791715584139,7.528415,0,0,69079.15,0,0,0,0,0,0,
3352,451.1565826801344,7.530782,0,0,0,0,94486.91,0,0,0,0,
3353,357.1479395453541,7.5320053,325671.75,206818.39,174461.61,394899.88,405472.56,394192.88,403872.16,401297.5,248341.16,
3354,437.3423796699678,7.5717483,0,0,49630.473,0,0,0,0,0,0,
3355,455.3527533708894,7.5717483,0,0,55939.164,0,0,0,0,0,0,
3356,904.5288123452016,7.590401,123616.6,104429.36,742391.56,0,0,0,0,0,0,
3357,754.4142071928555,7.6060753,0,0,68679.266,0,0,0,0,0,0,
3358,296.25924655246064,7.6125236,649210.1,505102.0,274576.38,0,0,0,0,95863.28,88347.11,
3359,341.31762513507203,7.6137676,156198.52,117143.43,0,0,0,0,0,0,0,
3360,279.23275598393906,7.613955,107717.86,85162.72,67859.76,0,0,0,0,0,0,
3361,318.24134454506407,7.61681,280679.56,236658.81,105372.625,0,0,0,0,0,0,
3362,545.3840154955112,7.6225896,0,0,230382.44,0,0,0,0,0,0,
3363,909.4820244251817,7.6225896,0,0,234295.56,0,0,0,0,0,0,
3364,301.2165585942843,7.630848,0,0,483185.03,0,0,0,0,0,0,
3365,335.25836037202396,7.630848,0,0,109200.0,0,0,0,0,0,0,
3366,776.4795475510218,7.630848,0,0,115574.38,0,0,0,0,0,0,
3367,558.3652803030787,7.6381664,0,189635.55,0,0,0,0,0,0,0,
3368,181.1227521043381,7.64751,0,0,329097.22,0,0,0,0,0,0,
3369,733.4677674453739,7.64751,0,0,70351.52,0,0,0,0,0,0,
3370,765.4393794544096,7.64751,0,0,59488.73,0,0,0,0,0,0,
3371,920.5218725650265,7.64751,0,0,293271.8,0,0,0,0,0,0,
3372,936.553568517527,7.655946,0,0,87324.62,0,0,0,0,0,0,
3373,399.2515062905888,7.6648383,86786.58,84986.03,84210.67,91307.88,91194.02,85275.59,85939.03,83451.984,86059.36,
3374,311.2590332302718,7.6830707,80351.79,0,247624.97,0,0,0,0,0,0,
3375,454.2948170928409,7.6959114,131692.42,81044.99,0,0,0,0,0,0,0,
3376,366.30044404352634,7.7325826,0,0,358174.94,0,0,0,0,0,0,
3377,496.3408789536199,7.734037,551996.0,949393.4,355298.1,0,0,0,0,0,0,
3378,163.11188478576128,7.7406783,0,0,81340.9,0,0,0,0,0,0,
3379,273.2214504823341,7.7406783,0,0,69790.34,0,0,0,0,0,0,
3380,274.22930138448015,7.7406783,0,0,103535.016,0,0,0,0,0,0,
3381,287.23701902911654,7.7406783,0,0,730542.3,0,0,0,0,0,0,
3382,303.23208583452663,7.7406783,0,0,129257.766,0,0,0,0,0,0,
3383,304.2397042975194,7.7406783,0,0,467146.9,0,0,0,0,0,0,
3384,920.5211416686667,7.7406783,0,0,525727.2,0,0,0,0,0,0,
3385,295.2275388233322,7.747987,0,65742.55,84478.91,0,0,0,0,0,0,
3386,335.2581829315396,7.74868,0,0,111442.69,0,0,0,0,0,0,
3387,561.3784064789263,7.74868,0,0,60770.434,0,0,0,0,0,0,
3388,776.4787498911287,7.74868,0,0,161092.95,0,0,0,0,0,0,
3389,925.4766180242135,7.74868,0,0,114172.16,0,0,0,0,0,0,
3390,128.06222144021532,7.7566323,0,0,85693.94,0,0,0,0,0,0,
3391,159.11692481364133,7.7566323,0,0,231290.0,0,0,0,0,0,0,
3392,161.13254143759815,7.7566323,0,0,77969.79,0,0,0,0,0,0,
3393,185.13257900590034,7.7566323,0,0,165247.42,0,0,0,0,0,0,
3394,199.14820327146552,7.7566323,0,0,60573.14,0,0,0,0,0,0,
3395,213.16382666057052,7.7566323,0,0,75729.83,0,0,0,0,0,0,
3396,269.2263383889979,7.7566323,0,0,2450855.0,0,0,0,0,0,0,
3397,286.2269458410554,7.7566323,0,0,130541.234,0,0,0,0,0,0,
3398,387.2526269843341,7.7566323,0,0,5067562.0,0,0,0,0,0,0,
3399,404.2546079940101,7.7566323,0,0,147057.44,0,0,0,0,0,0,
3400,415.20925333578134,7.7566323,0,0,225166.77,0,0,0,0,0,0,
3401,443.24035967126974,7.7566323,0,0,3598015.8,0,0,0,0,0,0,
3402,459.21424187550207,7.7566323,0,0,1285501.8,0,0,0,0,0,0,
3403,461.21415640190463,7.7566323,0,0,95615.9,0,0,0,0,0,0,
3404,466.3164420096647,7.7566323,0,0,1068762.5,0,0,0,0,0,0,
3405,1469.7571117167995,7.7566323,0,0,142875.25,0,0,0,0,0,0,
3406,1470.0914362880103,7.7566323,0,0,190141.81,0,0,0,0,0,0,
3407,1470.4247908456125,7.7566323,0,0,163693.75,0,0,0,0,0,0,
3408,131.08565635949253,7.7645864,0,0,382093.9,0,0,0,0,0,0,
3409,145.10124932820116,7.7645864,0,0,97633.516,0,0,0,0,0,0,
3410,173.13258736571666,7.7645864,0,0,2321958.0,0,0,0,0,0,0,
3411,187.1481943784857,7.7645864,0,0,224397.45,0,0,0,0,0,0,
3412,257.226372354845,7.7645864,0,0,60137.63,0,0,0,0,0,0,
3413,267.2108346979753,7.7645864,0,0,85551.2,0,0,0,0,0,0,
3414,285.221296442558,7.7645864,0,0,474933.88,0,0,0,0,0,0,
3415,403.24788654628514,7.7645864,0,0,220305.55,0,0,0,0,0,0,
3416,438.2851244657427,7.7645864,0,0,929705.0,0,0,0,0,0,0,
3417,522.3551311707193,7.7645864,0,0,1021846.94,0,0,0,0,0,0,
3418,545.3836661959722,7.7645864,0,0,171293.34,0,0,0,0,0,0,
